,agent_k_invested_ideas_flat,agent_perceived_return_invested_ideas_flat,agent_actual_return_invested_ideas_flat
505,0,1.1548893720918194,1.4904508574344995
497,0,3.7687240499225396,3.439544137864253
496,0,3.573683351233612,3.2558378335756615
495,0,3.388607370221031,3.081832964430511
494,0,2.8883237052205146,2.6131412977660844
493,0,75.77052453256147,75.07049842758897
492,0,159.93280270177183,158.6798465695647
491,0,25.781440673722727,25.540484447542553
490,0,47.877804707983955,47.37856464564919
487,0,36.20090816191015,34.20905926541524
485,0,11.264716984442202,11.129377980545542
484,0,83.82665564201852,83.67590031132568
483,0,4.017040618684902,3.9792825810725247
482,0,2.593089165514371,2.564807230240632
481,0,18.140768537690747,25.277400800443502
480,0,42.9253055052468,58.7758684882283
479,0,17.693639581613752,14.282734490916482
472,0,124.39195598497827,119.81478618190977
471,0,10.955458829917347,11.86511468436214
470,0,3.1887818015135494,2.917028754021409
435,0,12.814447654857503,13.755521276264759
347,0,1.480191771006627,2.057569188254618
434,0,16.771884994252105,18.611955179439974
429,0,5.026324181483403,4.282324771196826
380,0,185.77981497013207,202.93129131524984
379,0,84.31687612463259,84.90350407962194
378,0,112.74004537682924,114.98629682766841
377,0,210.96860495073634,211.13782555145372
376,0,338.72071775492714,337.37500095680116
372,0,31.007574980758363,30.993352195790067
371,0,101.40714395093528,101.36356792065635
370,0,91.01891603992226,91.03723453464863
369,0,259.0062947876472,259.0551344256178
381,0,111.6903092026987,124.13634400136652
368,0,142.97540287896572,137.7840079936068
366,0,65.5532465508079,66.05508824947492
365,0,293.2057767385438,294.76725867523305
358,0,46.705216507826094,47.774934799051266
357,0,54.294538820577145,47.32304779082733
356,0,166.90377520594984,176.20041109626254
355,0,59.37156426434558,58.0851180406753
353,0,70.96922140754214,58.77626188141039
350,0,141.92979080455098,128.64403500471008
349,0,2.8706733040572843,3.7672007533753913
367,0,428.9314741995986,412.5039049603047
385,0,137.7143406356132,138.31312286436798
386,0,114.19596507211281,97.13197244019102
391,0,102.37545503719866,104.6292881346219
428,0,13.618139444173195,11.525945048447511
427,0,15.390505176044144,15.74264239302056
426,0,6.617688568289054,5.7316976176692975
425,0,1.2507984350686883,1.091453917348339
423,0,29.852541611986112,29.35405424470605
420,0,32.722147248892725,25.48691615341704
416,0,327.5631554033116,329.8938690169898
412,0,20.82027475931045,22.22837717732773
411,0,2.0082448779638185,1.8816208058042072
408,0,20.767554972318976,18.246156492114096
407,0,209.84294907712274,218.1576154151403
406,0,54.25516727738261,53.19388164033603
405,0,172.17839627638386,176.13804361454459
404,0,35.4823418549762,36.68469029858869
403,0,31.874831770697313,33.066352992224154
402,0,272.20507513315897,268.78791454534576
401,0,266.5002669835626,263.11917185961147
400,0,6.005244834521832,6.1727194563789425
394,0,10.233366186290368,7.923348892067224
393,0,21.811899766340503,16.982120221397054
392,0,53.734255250140905,55.16240295508942
433,0,222.07708601097238,215.41919032817304
195,0,5.901510566029174,4.24326606552313
254,0,5.264233011068427,5.229037453749697
193,0,7.252551311674324,5.2890404621739435
87,0,39.516627444661935,39.49354379455826
86,0,74.56938959398394,74.47803700334646
85,0,48.89630866985681,54.66789828389665
84,0,104.29576226835161,115.55883347943745
83,0,32.76258470014966,33.77130714636178
82,0,61.03948691063829,63.351200039611854
81,0,15.26378495904882,16.219550200603493
80,0,12.612686541497382,13.486782973853366
79,0,23.91117605864929,24.180360572603604
78,0,142.4202942944289,142.198976429627
71,0,13.516218771905187,7.97037681859365
70,0,22.571552891251486,13.524648215865454
69,0,201.300924795617,201.02325388131794
68,0,316.07355312911295,315.3916815735138
67,0,382.24126522704137,400.0577446394973
88,0,180.56144572288667,180.5095352693197
66,0,518.4998769537697,546.9162150805478
89,0,87.11244317626824,87.01718113238348
91,0,240.96947769656163,235.40608361035083
131,0,10.166138859543935,11.865114684362197
125,0,506.00099648359173,515.1764039500995
124,0,45.20492942138685,43.53460373451506
123,0,466.1465737577073,454.03867707741574
122,0,103.80398032589437,121.07446071145569
121,0,136.49218869346032,131.4050823039513
120,0,26.78087201836297,31.469818068327754
109,0,4.759737544357648,4.851606334241865
108,0,4.568223805457805,4.658052957974093
107,0,3.567867074497954,3.645766148918341
106,0,3.423500227742011,3.4994816602447685
104,0,23.364821538642445,25.57350146930429
101,0,252.82792930412143,242.56384418672314
194,0,6.542697864400907,4.737635008197685
92,0,118.93214093294227,116.38678348839858
90,0,244.21307698535566,238.0755939508872
65,0,19.051698114718292,16.581167142279398
64,0,27.231452097614238,22.79900314736733
63,0,89.62194650781021,92.73604033177753
34,0,33.608154320206864,33.790846350633814
20,0,126.28715701050835,118.99315590951585
18,0,74.23553949346115,72.22561477603722
17,0,154.87160705533552,151.4587729166442
16,0,163.40398709077454,160.88957918318374
15,0,15.982888859408888,15.023323163757993
14,0,15.291760781820415,14.33468210959603
8,0,4.064856529250392,3.2043112209757965
7,0,18.549676198266752,14.728646627478156
6,0,59.83985631195456,51.565503721167815
5,0,4.999899527743722,4.472049071336329
4,0,8.19950555091782,6.343197265729032
3,0,96.39094254015072,102.65287406586367
2,0,207.6908464197786,213.23170560461767
1,0,350.35438918167165,353.2569253526808
35,0,9.528636348838177,9.576881339195694
36,0,445.98963852928455,444.71119482064387
37,0,117.11867279499211,116.77128234349493
38,0,192.35043661104817,191.4313921928374
62,0,171.0861174078991,176.61730665773598
61,0,160.2723848677449,164.8985945094862
60,0,149.6272036765813,153.39135216181944
59,0,47.65591957565789,47.68443301856996
58,0,89.36798720135891,89.11505272457862
57,0,81.86108030884748,81.24899156093124
56,0,74.85317635316449,73.9428033006318
142,0,7.702741854049577,7.4242846736693195
51,0,192.62146633600332,193.47131592858204
49,0,207.78942367756008,210.48367050132492
48,0,35.7794458551889,42.80067749540285
47,0,39.94331609650726,47.3785646456472
46,0,44.549347640788255,52.390392699526274
41,0,37.12831140333219,39.92679276248964
40,0,165.64957206041072,176.88075803882748
39,0,53.16745334374059,52.65364230270643
50,0,200.45488458718592,202.21321783662825
143,0,117.80603111212986,118.8126767495487
508,0,1.786262965541713,2.2439763027236097
192,0,43.98915026878058,36.784507555270466
174,0,48.98198032898313,48.661832474316384
173,0,5.686879573398983,5.471298939055487
179,0,7.53988673666754,7.566687418391666
154,0,68.94181785213311,69.2998602462261
172,0,5.954734638811715,5.731697617668033
175,0,170.72689894592986,170.34967370798768
171,0,1.7586291254228854,1.84765954966133
170,0,1.8593194410350407,1.9524637570848427
145,1,219.44760466400749,222.85764832566383
419,1,21.844804528001987,20.712347522163327
55,1,88.0778906138421,86.98578761004319
421,1,57.89274547345667,59.1013232468963
422,1,213.23593088987218,218.62928940113306
54,1,196.83318770769256,194.70885699902828
52,1,82.67361567196235,82.32526247588521
224,1,0.0,0.0
176,1,35.017755667882966,35.07479725920041
177,1,22.796166886024366,23.36638774137282
45,1,126.09463455615605,119.71258904050228
437,1,23.92014190658483,25.214110559983965
44,1,507.84806412606486,480.2085140318777
43,1,69.68546244230129,67.38000387800025
440,1,232.32990712975834,247.77448069194952
53,1,61.05794426947887,60.86333842338638
418,1,210.3179568102114,208.57396763215547
414,1,6.166473792609516,5.572954882422572
415,1,21.75929840567221,20.55377361125511
77,1,54.20217494173312,52.52297208936466
76,1,156.5165611567263,165.52611731406068
75,1,211.10160762592477,201.02325388131794
74,1,233.43119807763287,243.53183718929904
384,1,30.52182189882842,29.254217317244184
73,1,259.5421044317204,246.75421793582382
72,1,251.87164799729226,239.55200882819963
387,1,21.508433456112073,21.73286139140248
388,1,22.519181251170153,22.73899230732195
389,1,101.70213220104051,103.34011374794318
144,1,53.71418668805177,54.43311138505487
409,1,0.0,0.0
410,1,0.0,0.0
413,1,2.1799907575539805,1.9471656142260656
441,1,239.9064417546224,256.06214218580635
417,1,205.5311259052246,208.50645461043086
442,1,20.48821280385056,22.8668852424492
443,1,22.95334385511856,25.427265311773766
444,1,142.3054841950127,142.73588232824875
476,1,193.894184246039,186.99338513943712
477,1,50.99607324129829,57.72572124496946
478,1,29.870572846381037,34.04089614564873
188,1,66.29609714761318,78.06951010770172
190,1,67.36839838209949,68.53584475326215
486,1,126.32400335888268,109.32007917440214
488,1,263.3245686031969,275.46739643441015
489,1,132.2553248998729,138.15891157274837
204,1,125.92028207415115,122.8333051791351
203,1,252.42877641599716,245.97375760222803
202,1,252.1068511010826,245.3602292267251
201,1,61.68096983822147,60.97614614415602
200,1,116.68287736630555,115.55883347943836
199,1,55.09607275803205,54.66789828389665
498,1,2.1775172010604535,2.1741824869413477
499,1,6.228965742988173,6.220445828745326
500,1,9.651415462198955,9.640172753910562
501,1,45.5204118432157,40.60588777825615
191,1,187.90958811696146,186.9933851394362
475,1,182.29377975699254,176.31177794781956
373,1,55.40672440415938,58.4799065260828
19,1,11.32829528406728,9.666403194742088
21,1,59.07378652388206,58.08511804067507
445,1,106.87378112214287,106.2574774014721
446,1,36.144292474950646,33.77158786310588
447,1,39.380819443761766,37.04537041719823
42,1,195.1291005744281,189.57130452520437
216,1,81.65633146430537,80.99501614632027
215,1,248.3816487764002,251.3774687424907
214,1,13.979379383735875,13.757375239932259
184,1,61.61856496895166,52.35403398536056
185,1,391.60762729704857,405.3789531652492
33,1,49.6890902215182,39.01990223440589
32,1,114.75709350998022,117.6699833388102
31,1,235.1733218540785,242.56384418672314
462,1,202.99221122027484,197.54634051539597
27,1,101.0575169395629,105.17973858398818
26,1,111.60322102880218,113.37535843076239
25,1,73.77239882952017,84.88045480882283
24,1,219.57126077938028,205.42278222272762
23,1,6.89503682801984,8.068588509581701
22,1,74.92511836441008,68.25805770567604
210,1,15.700194384304496,15.803824970650282
158,1,275.48838519984474,263.1191718596119
390,1,47.932990451134174,48.76766678839522
352,1,103.3443828416548,121.6917330232136
338,1,176.34136090632455,180.6045481033234
102,1,34.993674207443064,35.23441293047324
151,1,9.766655178585665,9.963336997194176
100,1,402.71252315613947,394.5210437072301
99,1,78.91508899105588,79.22856379081054
98,1,135.8222600553063,130.30158122980174
337,1,38.04942595885473,38.895390073316406
97,1,268.86199091571234,257.75340261751444
346,1,74.68443935917821,79.22856379080986
110,1,264.8606802716931,264.0457091780836
111,1,263.34675518560744,262.5895754936173
112,1,219.7143393174772,223.6843876926814
113,1,157.67246459038188,160.8895791831835
114,1,385.57970080534415,395.6845337652094
345,1,50.259591917458465,50.11989971309322
320,1,115.29100246884263,115.51858790199731
103,1,71.48628516164172,75.05950406517877
307,1,22.74309615975011,21.184182122747643
318,1,79.88460603000658,76.04036344122119
317,1,224.79590791735836,215.04575405719584
314,1,52.279540564395575,49.728370934408304
313,1,231.91103205216496,222.04076572880695
312,1,95.42026662729495,98.36085585223009
311,1,269.79007477471964,277.4512331633266
262,1,351.80794036562475,353.86824070667535
260,1,150.43635586162964,155.0505214990826
328,1,70.34101325327856,69.91689310526658
329,1,26.812937808246886,27.97556855765191
330,1,287.1148584868306,286.51528375563885
261,1,101.82445494093736,101.97716685156774
308,1,152.31647204942965,144.67826830453123
259,1,36.57008551827607,37.05782658168471
327,1,197.20269907116608,196.17459606719285
263,1,66.00592949118436,62.78243024239782
115,1,204.82881859966437,210.48367050132583
130,1,90.62924207696858,82.96157130997203
141,1,123.018902638074,112.13091485269979
140,1,49.30344008716139,46.92948604618107
137,1,118.98618295254892,120.73933207865048
136,1,366.10354017254394,372.49539198301227
135,1,77.40808774252696,78.83663090756136
134,1,147.36164869964364,149.83345861569296
133,1,4.550473032399694,4.293313857288538
132,1,12.613183354844736,11.87619966861925
146,1,7.892635425048127,7.644831511462911
96,1,263.90749139659647,252.86259414997176
157,1,427.813624281619,404.83702373827055
129,1,15.399748974175964,17.27495864865341
128,1,18.821346039501805,20.989266146070804
156,1,39.69271019926123,42.917136055553044
319,1,71.12249278715149,71.05870028036111
127,1,372.470072487411,364.2416999156967
153,1,238.40831350341705,235.40608361035174
152,1,169.15674875178547,167.47355631076698
351,1,351.83234199557864,329.23983575363854
93,1,27.479259931016486,28.1687269472053
126,1,39.60663937585463,40.60588777825603
147,1,282.06760705425586,276.1048887924062
94,1,59.13607100078195,60.417232965154426
95,1,31.776455018196657,32.358424794720236
148,1,22.181974295272084,24.294409424861442
149,1,62.300235788331975,60.78312440452294
155,1,35.49951823584047,38.73312576852726
315,2,182.83867175197793,184.38115084462424
316,2,87.41028201473546,88.70546071762965
474,2,44.26136000031511,41.59686670569681
504,2,42.28190703506084,42.29142523895473
264,2,43.63533064803835,43.42075966437642
503,2,43.02031708676441,39.24828317937681
150,2,272.8148406321978,237.43401777128256
182,2,250.85921525165213,231.73533741247093
502,2,88.8431937113437,91.32630530544156
139,2,463.03126966182253,476.9217560771549
138,2,27.711882476771848,26.7206490341606
183,2,231.23068174313994,248.67262777210271
181,2,107.19630831617815,107.65007362062988
473,2,23.55576273416409,22.184521911778575
363,2,204.19310861129998,190.10340830338282
325,2,263.6835907080713,272.8616155591244
233,2,31.74152369433068,21.739811188217573
162,2,277.9199973811119,270.3238663570619
163,2,140.27351017870296,136.5163874081827
164,2,27.9800660672135,28.29475604347897
165,2,29.425902872441043,29.72704503172372
234,2,28.921136921873767,19.536084062250666
235,2,13.477146339189858,9.009838714942816
399,2,29.96571234631794,24.664415987431873
398,2,66.67391438560298,63.41051351347778
362,2,108.85399654268713,114.19523248566975
166,2,384.4570884451623,381.05552376142805
167,2,123.63458335681844,122.78109911632782
169,2,40.28978666893454,41.57250495689368
361,2,318.9753969778708,334.59021670371703
168,2,132.91688312173756,136.79948574314767
360,2,118.98401658740931,114.90607277983872
359,2,367.5015149232013,352.7186842320052
383,2,87.07023341538377,86.9857876100433
231,2,148.96574952521132,136.74774365229314
232,2,71.00547883230684,64.3809519695842
161,2,273.00233329148114,265.4138089881035
323,2,39.22501725874025,40.665492652524506
324,2,21.233151468288042,21.94657320629983
364,2,36.491161124975406,33.691687374315734
180,2,450.44785651020356,453.8324035435089
326,2,59.16220475822411,61.629867191499216
178,2,134.81886078647057,125.66485434871764
432,2,99.43277013239276,110.20223481345238
230,2,158.34756136883152,147.75012471147056
431,2,86.7858397557327,84.14479055176002
382,2,40.95012573751865,41.05703024627769
331,2,52.56228236695779,52.22785047126922
424,2,0.0,0.0
332,2,146.08266046015342,156.74241784822516
105,2,132.67179903176566,132.1142409644708
258,2,138.470707424382,130.40597580235044
228,2,8.279497542525831,6.5169384881717605
159,2,8.078661592509434,8.515064875727859
160,2,17.55994110154174,18.466128623151064
229,2,17.79792017189817,14.1422685186985
430,2,83.90194304801457,81.48226691273453
375,3,38.01604691923967,35.4330097890288
9,3,96.34588529376924,95.4283479527694
10,3,93.76989608358235,92.48439479520039
374,3,39.66000184418954,37.05782658168391
322,3,145.12318709603005,136.88784185341228
354,3,82.45709550940956,78.23763028832514
30,3,23.85024098923168,26.88034392658119
29,3,26.616961388477648,29.863842448889045
28,3,76.11658306632853,78.11659056205099
116,3,45.9929313322873,46.01881726769625
117,3,97.22502178947298,97.3111677550014
118,3,74.01312050128945,73.06172690552012
119,3,32.41870201009806,31.976055576515137
321,3,144.36700943493452,136.04910919292524
396,3,78.07619611183145,70.81695828030388
395,3,90.30263685857653,93.34391630997561
186,3,40.28807078167745,41.459695144447096
187,3,115.40218836188069,147.62047685308244
189,3,56.18095569897355,57.11329820068113
13,3,15.878563822558135,13.050027049863274
12,3,16.675371505349176,13.757375239933026
11,3,17.50908181001796,14.500828750298751
397,3,47.56296442445637,42.185569042225325
